Step,AgentID,pos,route,current_goal,current_activity,mental_health,physical_health,leisure,social_inclusion,self_determination,food,Höchste Preference bei Tanks,Höchste Preference bei Route,quality of life
0,111,17,[],workplace,Activity.SLEEPING,72,81,90,96,72,74,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,112,19,[],workplace,Activity.SLEEPING,97,74,76,79,77,97,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,113,19,[],workplace,Activity.SLEEPING,81,79,77,83,96,86,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,114,11,[],workplace,Activity.SLEEPING,75,98,93,91,74,94,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,115,19,[],workplace,Activity.SLEEPING,83,94,99,91,99,96,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,116,2,[],workplace,Activity.SLEEPING,86,76,72,88,70,76,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,117,17,[],workplace,Activity.SLEEPING,93,74,78,73,80,71,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,118,16,[],workplace,Activity.SLEEPING,95,80,86,84,81,77,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,119,16,[],workplace,Activity.SLEEPING,96,76,76,96,91,96,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,120,17,[],workplace,Activity.SLEEPING,83,87,73,89,73,74,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,121,19,[],workplace,Activity.SLEEPING,77,83,94,73,85,82,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,122,2,[],workplace,Activity.SLEEPING,95,96,95,79,72,90,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,123,5,[],workplace,Activity.SLEEPING,78,98,93,77,89,96,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,124,2,[],workplace,Activity.SLEEPING,87,85,89,77,81,71,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,125,22,[],workplace,Activity.SLEEPING,93,70,91,97,83,83,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,126,11,[],workplace,Activity.SLEEPING,82,75,85,79,91,73,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,127,17,[],workplace,Activity.SLEEPING,76,78,76,77,81,94,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,128,22,[],workplace,Activity.SLEEPING,94,78,90,81,70,77,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,129,17,[],workplace,Activity.SLEEPING,80,78,85,77,76,99,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,130,11,[],workplace,Activity.SLEEPING,86,84,90,74,76,76,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,131,5,[],workplace,Activity.SLEEPING,78,81,99,90,98,99,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,0,5,[],workplace,Activity.SLEEPING,78,88,72,88,83,71,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
1,1,2,[],workplace,Activity.SLEEPING,76,89,71,75,78,78,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,2,19,[],workplace,Activity.SLEEPING,92,91,95,72,80,79,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,3,16,[],workplace,Activity.SLEEPING,100,76,80,76,88,94,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,4,11,[],workplace,Activity.SLEEPING,83,89,98,82,85,90,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,5,22,[],workplace,Activity.SLEEPING,87,91,91,83,70,80,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
1,6,17,[],workplace,Activity.SLEEPING,72,93,80,97,71,93,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,7,22,[],workplace,Activity.SLEEPING,75,83,76,69,71,69,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,8,5,[],workplace,Activity.SLEEPING,99,93,85,71,97,86,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
1,9,2,[],workplace,Activity.SLEEPING,79,90,76,96,86,97,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,10,2,[],workplace,Activity.SLEEPING,96,76,77,95,69,76,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
1,11,22,[],workplace,Activity.SLEEPING,76,76,76,97,69,83,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,12,16,[],workplace,Activity.SLEEPING,93,100,82,69,79,84,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
1,13,19,[],workplace,Activity.SLEEPING,96,97,77,74,76,93,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,14,11,[],workplace,Activity.SLEEPING,97,100,88,91,91,75,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,15,2,[],workplace,Activity.SLEEPING,88,88,96,74,97,87,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,16,2,[],workplace,Activity.SLEEPING,78,75,77,96,95,92,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,17,2,[],workplace,Activity.SLEEPING,79,73,96,87,90,96,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,18,16,[],workplace,Activity.SLEEPING,78,85,87,72,98,71,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,19,11,[],workplace,Activity.SLEEPING,98,99,91,94,75,97,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,20,5,[],workplace,Activity.SLEEPING,73,75,97,95,73,96,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,21,2,[],workplace,Activity.SLEEPING,96,88,97,79,93,88,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
1,22,11,[],workplace,Activity.SLEEPING,89,86,95,93,82,90,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,23,2,[],workplace,Activity.SLEEPING,77,83,94,71,74,85,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
1,24,17,[],workplace,Activity.SLEEPING,86,93,86,82,69,87,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,25,11,[],workplace,Activity.SLEEPING,77,86,82,87,76,82,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
1,26,19,[],workplace,Activity.SLEEPING,92,98,73,77,70,75,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,27,19,[],workplace,Activity.SLEEPING,100,91,81,81,69,74,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,28,2,[],workplace,Activity.SLEEPING,94,96,75,78,98,74,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
1,29,16,[],workplace,Activity.SLEEPING,83,97,94,89,73,76,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,30,22,[],workplace,Activity.SLEEPING,91,77,73,96,88,75,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,31,5,[],workplace,Activity.SLEEPING,96,90,94,80,83,72,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,32,11,[],workplace,Activity.SLEEPING,86,99,91,71,82,73,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,33,22,[],workplace,Activity.SLEEPING,80,92,89,90,95,76,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
1,34,16,[],workplace,Activity.SLEEPING,95,73,74,93,93,83,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,35,2,[],workplace,Activity.SLEEPING,88,88,69,86,90,76,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
1,36,17,[],workplace,Activity.SLEEPING,76,97,88,81,86,83,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
1,37,22,[],workplace,Activity.SLEEPING,86,89,94,81,94,81,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
1,38,16,[],workplace,Activity.SLEEPING,94,92,94,97,86,81,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,39,5,[],workplace,Activity.SLEEPING,79,84,97,95,87,96,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,40,22,[],workplace,Activity.SLEEPING,93,85,76,69,70,69,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,41,11,[],workplace,Activity.SLEEPING,87,98,78,74,72,68,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,42,19,[],workplace,Activity.SLEEPING,85,87,76,80,96,79,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,43,11,[],workplace,Activity.SLEEPING,84,88,77,90,71,68,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,44,2,[],workplace,Activity.SLEEPING,83,100,88,77,69,85,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
1,45,16,[],workplace,Activity.SLEEPING,100,79,86,90,74,95,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,46,17,[],workplace,Activity.SLEEPING,99,85,81,88,69,81,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,47,22,[],workplace,Activity.SLEEPING,75,73,94,86,85,80,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
1,48,11,[],workplace,Activity.SLEEPING,75,74,88,95,93,75,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,49,22,[],workplace,Activity.SLEEPING,84,94,95,80,69,72,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,50,17,[],workplace,Activity.SLEEPING,93,75,72,87,92,81,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
1,51,19,[],workplace,Activity.SLEEPING,79,97,82,92,76,75,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,52,5,[],workplace,Activity.SLEEPING,92,88,92,70,86,95,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
1,53,17,[],workplace,Activity.SLEEPING,88,98,70,75,70,93,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,54,22,[],workplace,Activity.SLEEPING,86,93,69,79,90,70,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
1,55,11,[],workplace,Activity.SLEEPING,99,96,84,80,70,85,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
