Step,AgentID,pos,route,current_goal,current_activity,mental_health,physical_health,leisure,social_inclusion,self_determination,food,Höchste Preference bei Tanks,Höchste Preference bei Route,quality of life
0,21,13,[],workplace,Activity.SLEEPING,72,91,79,98,83,96,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,22,2,[],workplace,Activity.SLEEPING,84,71,94,85,74,90,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,23,22,[],workplace,Activity.SLEEPING,79,88,87,88,95,73,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,24,5,[],workplace,Activity.SLEEPING,96,93,83,80,91,92,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,25,5,[],workplace,Activity.SLEEPING,72,86,95,94,81,98,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,26,13,[],workplace,Activity.SLEEPING,80,93,88,98,79,85,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,27,5,[],workplace,Activity.SLEEPING,83,74,74,88,89,73,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,28,5,[],workplace,Activity.SLEEPING,83,98,94,95,75,80,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,29,16,[],workplace,Activity.SLEEPING,84,75,98,94,98,79,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,30,2,[],workplace,Activity.SLEEPING,78,98,82,80,86,92,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,31,18,[],workplace,Activity.SLEEPING,79,73,72,83,83,84,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,32,13,[],workplace,Activity.SLEEPING,98,81,81,90,87,73,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,33,18,[],workplace,Activity.SLEEPING,91,78,95,97,98,93,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,34,13,[],workplace,Activity.SLEEPING,71,92,97,83,89,80,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,35,15,[],workplace,Activity.SLEEPING,70,94,89,84,70,99,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,36,15,[],workplace,Activity.SLEEPING,98,83,73,94,77,72,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,37,2,[],workplace,Activity.SLEEPING,89,73,98,96,76,97,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,38,13,[],workplace,Activity.SLEEPING,83,74,83,98,74,86,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,39,16,[],workplace,Activity.SLEEPING,97,76,99,96,80,80,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,40,22,[],workplace,Activity.SLEEPING,96,78,91,78,88,79,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,41,2,[],workplace,Activity.SLEEPING,89,91,84,92,73,87,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,42,5,[],workplace,Activity.SLEEPING,83,96,81,90,89,90,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,43,26,[],workplace,Activity.SLEEPING,90,77,85,96,72,74,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,44,2,[],workplace,Activity.SLEEPING,80,71,74,79,85,80,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,45,26,[],workplace,Activity.SLEEPING,88,78,98,77,92,83,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,46,22,[],workplace,Activity.SLEEPING,88,92,85,91,98,97,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,47,5,[],workplace,Activity.SLEEPING,70,81,85,77,74,81,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,48,2,[],workplace,Activity.SLEEPING,89,76,86,98,89,98,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,49,13,[],workplace,Activity.SLEEPING,75,91,73,70,96,85,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,50,13,[],workplace,Activity.SLEEPING,90,80,76,76,90,94,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,51,2,[],workplace,Activity.SLEEPING,78,87,79,73,84,72,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,52,5,[],workplace,Activity.SLEEPING,98,90,88,93,98,73,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,53,2,[],workplace,Activity.SLEEPING,81,97,89,90,89,88,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,54,5,[],workplace,Activity.SLEEPING,95,99,99,71,80,84,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,55,14,[],workplace,Activity.SLEEPING,75,85,76,91,75,85,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,56,18,[],workplace,Activity.SLEEPING,76,84,71,74,77,84,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,57,26,[],workplace,Activity.SLEEPING,92,88,76,94,93,70,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,58,18,[],workplace,Activity.SLEEPING,95,92,80,96,92,89,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,59,13,[],workplace,Activity.SLEEPING,71,97,94,70,74,74,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,60,5,[],workplace,Activity.SLEEPING,74,71,88,74,83,70,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,61,22,[],workplace,Activity.SLEEPING,98,88,75,75,89,92,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,62,22,[],workplace,Activity.SLEEPING,74,81,79,94,74,87,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,63,16,[],workplace,Activity.SLEEPING,81,97,93,99,81,70,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,64,13,[],workplace,Activity.SLEEPING,95,77,80,91,82,71,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,65,2,[],workplace,Activity.SLEEPING,80,71,89,77,99,79,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,66,26,[],workplace,Activity.SLEEPING,90,74,78,99,79,92,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,67,15,[],workplace,Activity.SLEEPING,99,71,90,97,97,75,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,68,18,[],workplace,Activity.SLEEPING,84,96,87,91,86,95,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,69,26,[],workplace,Activity.SLEEPING,81,91,88,81,70,76,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,70,14,[],workplace,Activity.SLEEPING,82,94,95,98,88,89,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,71,22,[],workplace,Activity.SLEEPING,81,83,82,72,84,87,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,72,15,[],workplace,Activity.SLEEPING,90,87,82,97,74,73,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,73,15,[],workplace,Activity.SLEEPING,83,75,84,91,89,74,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,74,13,[],workplace,Activity.SLEEPING,94,82,73,76,89,92,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,75,22,[],workplace,Activity.SLEEPING,87,88,73,98,96,70,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,76,16,[],workplace,Activity.SLEEPING,80,88,71,71,74,98,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,77,2,[],workplace,Activity.SLEEPING,96,98,78,86,71,75,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,78,15,[],workplace,Activity.SLEEPING,88,81,84,75,81,99,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,79,13,[],workplace,Activity.SLEEPING,81,78,74,91,96,85,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,80,2,[],workplace,Activity.SLEEPING,81,92,85,98,87,99,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,81,2,[],workplace,Activity.SLEEPING,88,81,94,76,96,88,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,82,22,[],workplace,Activity.SLEEPING,95,83,76,84,95,79,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,83,26,[],workplace,Activity.SLEEPING,90,80,72,82,86,70,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,84,14,[],workplace,Activity.SLEEPING,75,80,70,89,87,78,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,85,13,[],workplace,Activity.SLEEPING,99,93,92,85,71,78,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,86,14,[],workplace,Activity.SLEEPING,91,76,81,83,77,88,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,87,16,[],workplace,Activity.SLEEPING,80,98,71,83,84,76,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,88,5,[],workplace,Activity.SLEEPING,82,95,99,89,71,82,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,89,16,[],workplace,Activity.SLEEPING,79,99,89,79,81,78,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,90,14,[],workplace,Activity.SLEEPING,84,83,86,93,75,75,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,91,18,[],workplace,Activity.SLEEPING,93,91,82,72,75,78,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,92,13,[],workplace,Activity.SLEEPING,80,79,96,87,86,79,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,93,26,[],workplace,Activity.SLEEPING,80,79,76,85,72,93,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,94,26,[],workplace,Activity.SLEEPING,83,76,92,86,80,99,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,95,14,[],workplace,Activity.SLEEPING,98,74,76,84,78,92,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,96,26,[],workplace,Activity.SLEEPING,83,70,81,94,78,78,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,97,18,[],workplace,Activity.SLEEPING,87,74,99,87,88,89,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,98,18,[],workplace,Activity.SLEEPING,73,78,98,96,93,72,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,99,15,[],workplace,Activity.SLEEPING,78,88,93,91,83,86,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,100,13,[],workplace,Activity.SLEEPING,96,83,93,92,88,92,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,101,18,[],workplace,Activity.SLEEPING,87,70,72,90,78,87,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,102,14,[],workplace,Activity.SLEEPING,86,85,88,79,75,75,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,103,18,[],workplace,Activity.SLEEPING,88,85,70,91,75,93,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,104,2,[],workplace,Activity.SLEEPING,73,89,93,75,90,88,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,105,14,[],workplace,Activity.SLEEPING,82,80,87,95,97,72,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,106,5,[],workplace,Activity.SLEEPING,98,77,86,92,77,81,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,107,18,[],workplace,Activity.SLEEPING,93,74,86,91,81,79,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,108,14,[],workplace,Activity.SLEEPING,87,99,81,94,70,71,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,109,22,[],workplace,Activity.SLEEPING,73,90,86,92,91,75,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,110,18,[],workplace,Activity.SLEEPING,90,97,70,71,98,79,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,111,26,[],workplace,Activity.SLEEPING,91,76,81,94,88,78,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,112,13,[],workplace,Activity.SLEEPING,98,88,72,99,97,94,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,113,18,[],workplace,Activity.SLEEPING,92,89,89,95,85,90,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,114,26,[],workplace,Activity.SLEEPING,83,86,74,70,75,88,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,115,18,[],workplace,Activity.SLEEPING,85,79,98,80,76,78,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,116,15,[],workplace,Activity.SLEEPING,85,88,83,86,85,91,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,117,26,[],workplace,Activity.SLEEPING,98,98,84,81,76,74,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,118,14,[],workplace,Activity.SLEEPING,84,94,79,79,79,70,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,119,13,[],workplace,Activity.SLEEPING,73,73,95,98,83,85,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,120,13,[],workplace,Activity.SLEEPING,73,87,72,94,78,72,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,121,15,[],workplace,Activity.SLEEPING,94,76,85,79,80,81,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,122,13,[],workplace,Activity.SLEEPING,77,75,97,99,98,83,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,123,15,[],workplace,Activity.SLEEPING,93,88,91,86,75,87,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,124,15,[],workplace,Activity.SLEEPING,88,82,80,92,96,95,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,125,18,[],workplace,Activity.SLEEPING,95,73,79,82,98,83,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,126,14,[],workplace,Activity.SLEEPING,95,77,95,84,94,76,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,127,26,[],workplace,Activity.SLEEPING,99,88,82,75,85,83,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,128,26,[],workplace,Activity.SLEEPING,97,92,99,98,74,86,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,129,26,[],workplace,Activity.SLEEPING,78,86,71,92,87,82,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,130,2,[],workplace,Activity.SLEEPING,84,96,83,95,92,88,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,131,16,[],workplace,Activity.SLEEPING,76,95,88,82,86,97,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,132,22,[],workplace,Activity.SLEEPING,88,71,77,87,87,82,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,133,18,[],workplace,Activity.SLEEPING,75,70,84,71,89,95,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,134,22,[],workplace,Activity.SLEEPING,74,77,89,93,79,85,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,135,14,[],workplace,Activity.SLEEPING,73,72,92,84,95,76,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,136,13,[],workplace,Activity.SLEEPING,80,83,86,83,73,73,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,137,18,[],workplace,Activity.SLEEPING,86,88,99,79,72,81,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,138,15,[],workplace,Activity.SLEEPING,96,83,70,93,91,86,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,139,18,[],workplace,Activity.SLEEPING,95,99,93,89,83,72,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,140,22,[],workplace,Activity.SLEEPING,89,79,76,85,93,81,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,141,15,[],workplace,Activity.SLEEPING,86,97,97,93,71,93,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,142,26,[],workplace,Activity.SLEEPING,87,76,81,94,82,78,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,143,15,[],workplace,Activity.SLEEPING,96,86,87,92,97,80,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,0,15,[],workplace,Activity.SLEEPING,88,89,96,89,93,75,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
1,1,5,[],workplace,Activity.SLEEPING,84,89,71,86,72,88,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
1,2,22,[],workplace,Activity.SLEEPING,100,100,80,88,93,72,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
1,3,26,[],workplace,Activity.SLEEPING,100,100,97,88,89,89,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
1,4,18,[],workplace,Activity.SLEEPING,100,92,82,77,93,91,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
1,5,14,[],workplace,Activity.SLEEPING,74,97,96,89,93,69,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
1,6,13,[],workplace,Activity.SLEEPING,79,82,97,83,82,76,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
1,7,2,[],workplace,Activity.SLEEPING,72,99,69,94,74,82,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
1,8,16,[],workplace,Activity.SLEEPING,79,100,94,78,73,80,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,9,26,[],workplace,Activity.SLEEPING,75,100,88,90,84,71,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,10,16,[],workplace,Activity.SLEEPING,95,77,79,71,79,87,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,11,14,[],workplace,Activity.SLEEPING,93,92,87,73,86,78,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,12,26,[],workplace,Activity.SLEEPING,77,83,94,81,89,78,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,13,16,[],workplace,Activity.SLEEPING,86,95,75,68,88,72,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
1,14,14,[],workplace,Activity.SLEEPING,96,93,72,85,78,83,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,15,15,[],workplace,Activity.SLEEPING,94,76,92,92,81,80,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,16,18,[],workplace,Activity.SLEEPING,74,91,89,89,91,93,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,17,18,[],workplace,Activity.SLEEPING,78,99,86,83,84,90,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,18,18,[],workplace,Activity.SLEEPING,91,85,90,76,88,86,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
1,19,22,[],workplace,Activity.SLEEPING,74,78,79,88,73,70,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,20,18,[],workplace,Activity.SLEEPING,100,75,86,82,81,93,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,21,13,[],workplace,Activity.SLEEPING,74,94,78,96,82,94,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,22,2,[],workplace,Activity.SLEEPING,86,74,93,83,73,88,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,23,22,[],workplace,Activity.SLEEPING,81,91,86,86,94,71,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,24,5,[],workplace,Activity.SLEEPING,98,96,82,78,90,90,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
1,25,5,[],workplace,Activity.SLEEPING,74,89,94,92,80,96,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,26,13,[],workplace,Activity.SLEEPING,82,96,87,96,78,83,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,27,5,[],workplace,Activity.SLEEPING,85,77,73,86,88,71,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,28,5,[],workplace,Activity.SLEEPING,85,100,93,93,74,78,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,29,16,[],workplace,Activity.SLEEPING,86,78,97,92,97,77,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,30,2,[],workplace,Activity.SLEEPING,80,100,81,78,85,90,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,31,18,[],workplace,Activity.SLEEPING,81,76,71,81,82,82,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,32,13,[],workplace,Activity.SLEEPING,100,84,80,88,86,71,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
1,33,18,[],workplace,Activity.SLEEPING,93,81,94,95,97,91,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,34,13,[],workplace,Activity.SLEEPING,73,95,96,81,88,78,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,35,15,[],workplace,Activity.SLEEPING,72,97,88,82,69,97,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,36,15,[],workplace,Activity.SLEEPING,100,86,72,92,76,70,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,37,2,[],workplace,Activity.SLEEPING,91,76,97,94,75,95,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,38,13,[],workplace,Activity.SLEEPING,85,77,82,96,73,84,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,39,16,[],workplace,Activity.SLEEPING,99,79,98,94,79,78,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
1,40,22,[],workplace,Activity.SLEEPING,98,81,90,76,87,77,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,41,2,[],workplace,Activity.SLEEPING,91,94,83,90,72,85,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,42,5,[],workplace,Activity.SLEEPING,85,99,80,88,88,88,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
