Step,AgentID,pos,route,current_goal,current_activity,mental_health,physical_health,leisure,social_inclusion,self_determination,food,Höchste Preference bei Tanks,Höchste Preference bei Route,quality of life
0,58,7,[],workplace,Activity.SLEEPING,77,89,78,84,98,89,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,59,0,[],workplace,Activity.SLEEPING,87,82,74,73,74,99,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,60,6,[],workplace,Activity.SLEEPING,99,71,91,92,88,94,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,61,2,[],workplace,Activity.SLEEPING,88,82,89,87,93,72,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,62,2,[],workplace,Activity.SLEEPING,96,93,91,99,91,73,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,63,2,[],workplace,Activity.SLEEPING,88,95,98,78,88,91,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,64,2,[],workplace,Activity.SLEEPING,93,77,96,95,87,83,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,65,2,[],workplace,Activity.SLEEPING,93,71,89,98,70,98,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,66,22,[],workplace,Activity.SLEEPING,80,87,83,89,82,84,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,67,2,[],workplace,Activity.SLEEPING,85,73,83,96,75,80,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,68,22,[],workplace,Activity.SLEEPING,88,96,83,71,81,75,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,69,6,[],workplace,Activity.SLEEPING,80,94,85,99,80,97,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,70,2,[],workplace,Activity.SLEEPING,92,70,90,88,91,82,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,71,5,[],workplace,Activity.SLEEPING,99,83,85,81,76,88,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,72,22,[],workplace,Activity.SLEEPING,91,95,89,83,81,71,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,73,8,[],workplace,Activity.SLEEPING,89,73,88,83,78,81,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,74,22,[],workplace,Activity.SLEEPING,92,86,92,88,93,76,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,75,5,[],workplace,Activity.SLEEPING,90,78,97,84,93,70,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,76,22,[],workplace,Activity.SLEEPING,99,86,79,90,76,84,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,77,5,[],workplace,Activity.SLEEPING,78,81,83,85,78,77,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,78,5,[],workplace,Activity.SLEEPING,79,80,99,95,78,91,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,79,6,[],workplace,Activity.SLEEPING,80,73,90,99,72,86,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,80,6,[],workplace,Activity.SLEEPING,85,88,87,75,78,80,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,81,0,[],workplace,Activity.SLEEPING,84,89,86,82,80,86,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,82,22,[],workplace,Activity.SLEEPING,93,96,78,90,90,94,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,83,5,[],workplace,Activity.SLEEPING,77,77,72,83,91,75,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,84,2,[],workplace,Activity.SLEEPING,92,87,74,94,99,90,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,85,2,[],workplace,Activity.SLEEPING,75,88,70,92,95,86,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,86,7,[],workplace,Activity.SLEEPING,82,82,85,99,72,92,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,87,22,[],workplace,Activity.SLEEPING,89,99,77,79,99,95,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,88,7,[],workplace,Activity.SLEEPING,70,84,80,85,99,95,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,89,5,[],workplace,Activity.SLEEPING,93,95,75,71,76,86,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,90,5,[],workplace,Activity.SLEEPING,84,78,97,91,83,87,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,91,22,[],workplace,Activity.SLEEPING,74,87,93,80,74,96,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,92,0,[],workplace,Activity.SLEEPING,85,89,97,91,80,85,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,93,2,[],workplace,Activity.SLEEPING,78,89,98,86,84,93,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,94,7,[],workplace,Activity.SLEEPING,73,98,93,76,77,86,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,95,5,[],workplace,Activity.SLEEPING,82,98,77,89,81,78,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,96,8,[],workplace,Activity.SLEEPING,71,85,77,95,92,92,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,97,2,[],workplace,Activity.SLEEPING,98,79,88,88,70,96,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,98,6,[],workplace,Activity.SLEEPING,90,73,73,96,89,70,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,99,22,[],workplace,Activity.SLEEPING,72,76,75,87,90,91,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,100,8,[],workplace,Activity.SLEEPING,93,84,95,70,96,72,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,101,2,[],workplace,Activity.SLEEPING,97,77,98,81,71,84,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,102,7,[],workplace,Activity.SLEEPING,92,77,93,70,96,78,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,103,8,[],workplace,Activity.SLEEPING,77,98,91,83,74,79,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,104,8,[],workplace,Activity.SLEEPING,84,83,83,77,84,84,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,105,7,[],workplace,Activity.SLEEPING,87,93,85,70,99,73,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,106,22,[],workplace,Activity.SLEEPING,95,75,95,90,80,95,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,107,0,[],workplace,Activity.SLEEPING,84,90,83,79,78,73,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,108,8,[],workplace,Activity.SLEEPING,91,70,86,70,82,87,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,109,22,[],workplace,Activity.SLEEPING,76,87,88,90,86,96,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,110,6,[],workplace,Activity.SLEEPING,95,75,78,75,78,93,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,111,22,[],workplace,Activity.SLEEPING,86,72,96,92,75,90,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,112,7,[],workplace,Activity.SLEEPING,78,97,71,77,98,90,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,113,22,[],workplace,Activity.SLEEPING,94,71,85,75,74,87,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,114,6,[],workplace,Activity.SLEEPING,81,89,99,96,73,87,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,115,22,[],workplace,Activity.SLEEPING,83,77,81,94,82,83,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,116,5,[],workplace,Activity.SLEEPING,91,86,73,72,75,76,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,117,2,[],workplace,Activity.SLEEPING,92,86,86,70,74,75,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,118,6,[],workplace,Activity.SLEEPING,75,94,80,82,83,94,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,119,8,[],workplace,Activity.SLEEPING,88,91,83,85,86,70,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,120,7,[],workplace,Activity.SLEEPING,71,89,95,85,94,97,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,121,2,[],workplace,Activity.SLEEPING,72,91,91,99,78,91,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,122,22,[],workplace,Activity.SLEEPING,95,88,90,73,92,93,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,123,2,[],workplace,Activity.SLEEPING,94,84,87,89,72,74,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,124,0,[],workplace,Activity.SLEEPING,86,76,80,93,99,76,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,125,22,[],workplace,Activity.SLEEPING,73,91,74,91,98,73,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,126,5,[],workplace,Activity.SLEEPING,75,81,91,99,78,95,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,127,2,[],workplace,Activity.SLEEPING,92,70,90,99,86,89,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,128,6,[],workplace,Activity.SLEEPING,89,84,70,82,83,73,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,129,5,[],workplace,Activity.SLEEPING,94,89,81,85,94,78,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,130,5,[],workplace,Activity.SLEEPING,86,80,94,98,79,71,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,131,0,[],workplace,Activity.SLEEPING,81,94,87,90,91,82,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,0,22,[],workplace,Activity.SLEEPING,90,98,81,97,83,71,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,1,7,[],workplace,Activity.SLEEPING,77,100,83,80,81,95,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,2,5,[],workplace,Activity.SLEEPING,97,100,81,90,76,79,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
1,3,6,[],workplace,Activity.SLEEPING,75,98,93,91,82,71,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,4,8,[],workplace,Activity.SLEEPING,73,81,78,75,85,76,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,5,2,[],workplace,Activity.SLEEPING,94,83,73,90,81,83,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
1,6,0,[],workplace,Activity.SLEEPING,93,99,71,70,80,72,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,7,2,[],workplace,Activity.SLEEPING,90,83,76,89,89,72,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,8,0,[],workplace,Activity.SLEEPING,86,100,79,74,83,78,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,9,7,[],workplace,Activity.SLEEPING,82,90,88,86,69,72,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,10,8,[],workplace,Activity.SLEEPING,99,83,88,70,94,73,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
1,11,2,[],workplace,Activity.SLEEPING,81,89,73,78,89,87,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,12,7,[],workplace,Activity.SLEEPING,89,80,89,95,85,82,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
1,13,8,[],workplace,Activity.SLEEPING,100,99,95,86,80,88,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,14,8,[],workplace,Activity.SLEEPING,74,84,89,91,98,96,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,15,8,[],workplace,Activity.SLEEPING,85,89,95,83,78,96,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
1,16,8,[],workplace,Activity.SLEEPING,84,97,74,94,97,89,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
1,17,0,[],workplace,Activity.SLEEPING,84,99,69,75,81,86,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,18,22,[],workplace,Activity.SLEEPING,86,79,90,77,72,87,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,19,8,[],workplace,Activity.SLEEPING,88,79,85,68,78,97,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,20,5,[],workplace,Activity.SLEEPING,100,91,81,90,86,79,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
1,21,2,[],workplace,Activity.SLEEPING,96,89,71,81,70,97,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,22,6,[],workplace,Activity.SLEEPING,76,80,88,75,88,73,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,23,5,[],workplace,Activity.SLEEPING,96,92,78,77,92,68,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
1,24,7,[],workplace,Activity.SLEEPING,97,88,91,85,77,96,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
1,25,0,[],workplace,Activity.SLEEPING,83,79,75,74,87,71,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,26,8,[],workplace,Activity.SLEEPING,72,78,79,92,86,86,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,27,5,[],workplace,Activity.SLEEPING,97,80,70,78,95,77,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
1,28,2,[],workplace,Activity.SLEEPING,90,96,83,75,72,95,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,29,8,[],workplace,Activity.SLEEPING,79,93,97,80,84,86,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,30,8,[],workplace,Activity.SLEEPING,81,86,82,77,81,92,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,31,0,[],workplace,Activity.SLEEPING,88,84,89,76,82,93,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,32,7,[],workplace,Activity.SLEEPING,85,74,83,70,69,76,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
1,33,2,[],workplace,Activity.SLEEPING,72,80,93,93,82,88,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
1,34,7,[],workplace,Activity.SLEEPING,93,100,92,91,81,80,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,35,2,[],workplace,Activity.SLEEPING,98,78,75,79,98,72,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,36,22,[],workplace,Activity.SLEEPING,100,88,97,71,97,91,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
1,37,22,[],workplace,Activity.SLEEPING,82,84,90,84,82,88,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,38,2,[],workplace,Activity.SLEEPING,87,84,83,91,94,80,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
1,39,5,[],workplace,Activity.SLEEPING,76,73,77,81,96,74,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
1,40,6,[],workplace,Activity.SLEEPING,88,98,77,81,90,77,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,41,22,[],workplace,Activity.SLEEPING,96,100,80,87,77,96,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,42,22,[],workplace,Activity.SLEEPING,84,95,78,82,97,92,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,43,8,[],workplace,Activity.SLEEPING,75,98,82,82,69,96,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
1,44,5,[],workplace,Activity.SLEEPING,96,94,74,91,96,72,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
1,45,0,[],workplace,Activity.SLEEPING,86,86,71,84,73,72,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,46,5,[],workplace,Activity.SLEEPING,99,100,85,78,75,95,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,47,2,[],workplace,Activity.SLEEPING,94,99,73,72,79,77,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,48,6,[],workplace,Activity.SLEEPING,82,83,89,87,92,76,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,49,8,[],workplace,Activity.SLEEPING,93,93,73,79,70,80,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
1,50,7,[],workplace,Activity.SLEEPING,87,90,73,78,93,88,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
1,51,0,[],workplace,Activity.SLEEPING,100,86,75,69,75,81,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,52,2,[],workplace,Activity.SLEEPING,88,98,70,74,98,94,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,53,8,[],workplace,Activity.SLEEPING,94,100,98,70,91,95,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,54,7,[],workplace,Activity.SLEEPING,82,79,71,82,76,76,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,55,0,[],workplace,Activity.SLEEPING,100,91,75,70,81,69,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
