Step,AgentID,pos,route,current_goal,current_activity,mental_health,physical_health,leisure,social_inclusion,self_determination,food,Höchste Preference bei Tanks,Höchste Preference bei Route,quality of life
0,51,21,[],workplace,Activity.SLEEPING,97,80,93,78,76,80,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,52,5,[],workplace,Activity.SLEEPING,99,92,71,73,74,93,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,53,21,[],workplace,Activity.SLEEPING,89,80,87,92,94,86,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,54,11,[],workplace,Activity.SLEEPING,84,73,86,95,77,96,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,55,11,[],workplace,Activity.SLEEPING,84,87,73,94,73,70,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,56,1,[],workplace,Activity.SLEEPING,70,92,91,74,98,73,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,57,11,[],workplace,Activity.SLEEPING,73,78,96,70,77,83,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,58,11,[],workplace,Activity.SLEEPING,94,71,75,81,86,79,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,59,13,[],workplace,Activity.SLEEPING,81,96,96,90,88,87,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,60,5,[],workplace,Activity.SLEEPING,83,98,70,71,78,88,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,61,5,[],workplace,Activity.SLEEPING,95,86,96,89,99,79,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,62,2,[],workplace,Activity.SLEEPING,80,95,77,98,94,96,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,63,1,[],workplace,Activity.SLEEPING,79,89,70,85,88,98,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,64,5,[],workplace,Activity.SLEEPING,92,98,81,70,88,82,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,65,9,[],workplace,Activity.SLEEPING,76,73,87,95,76,92,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,66,21,[],workplace,Activity.SLEEPING,88,96,83,86,89,87,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,67,5,[],workplace,Activity.SLEEPING,93,75,72,78,83,83,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,68,21,[],workplace,Activity.SLEEPING,87,71,71,75,73,90,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,69,5,[],workplace,Activity.SLEEPING,90,97,72,74,89,89,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,70,9,[],workplace,Activity.SLEEPING,95,83,98,94,96,93,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,71,5,[],workplace,Activity.SLEEPING,76,75,94,80,83,76,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,72,11,[],workplace,Activity.SLEEPING,79,89,83,84,89,94,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,73,11,[],workplace,Activity.SLEEPING,96,77,92,76,88,77,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,74,21,[],workplace,Activity.SLEEPING,86,90,77,70,87,91,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,75,9,[],workplace,Activity.SLEEPING,97,79,95,98,91,81,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,76,1,[],workplace,Activity.SLEEPING,91,71,87,80,79,73,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,77,2,[],workplace,Activity.SLEEPING,93,86,95,88,85,89,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,78,13,[],workplace,Activity.SLEEPING,82,71,85,99,91,76,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,79,11,[],workplace,Activity.SLEEPING,90,95,98,80,91,78,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,80,1,[],workplace,Activity.SLEEPING,79,94,99,78,98,82,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,81,21,[],workplace,Activity.SLEEPING,84,76,89,83,83,89,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,82,2,[],workplace,Activity.SLEEPING,89,88,83,92,82,87,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,83,13,[],workplace,Activity.SLEEPING,73,94,94,82,87,79,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,84,9,[],workplace,Activity.SLEEPING,88,97,93,76,82,97,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,85,13,[],workplace,Activity.SLEEPING,99,87,80,79,70,79,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,86,5,[],workplace,Activity.SLEEPING,73,86,79,73,91,99,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,87,5,[],workplace,Activity.SLEEPING,93,85,84,99,94,79,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,88,21,[],workplace,Activity.SLEEPING,83,95,97,99,99,78,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,89,9,[],workplace,Activity.SLEEPING,82,95,94,85,71,89,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,90,5,[],workplace,Activity.SLEEPING,99,87,93,70,70,81,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,91,13,[],workplace,Activity.SLEEPING,70,71,99,89,96,85,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,92,2,[],workplace,Activity.SLEEPING,84,98,94,70,80,74,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,93,2,[],workplace,Activity.SLEEPING,70,99,79,80,95,80,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,94,2,[],workplace,Activity.SLEEPING,87,76,93,77,94,80,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,95,5,[],workplace,Activity.SLEEPING,82,73,82,84,77,95,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,96,2,[],workplace,Activity.SLEEPING,93,74,78,81,70,70,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,97,1,[],workplace,Activity.SLEEPING,83,98,80,88,82,95,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,98,13,[],workplace,Activity.SLEEPING,91,74,76,79,96,74,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,99,5,[],workplace,Activity.SLEEPING,70,70,80,90,70,91,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,100,9,[],workplace,Activity.SLEEPING,95,96,80,92,95,85,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,101,1,[],workplace,Activity.SLEEPING,96,74,96,91,73,92,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,102,21,[],workplace,Activity.SLEEPING,77,89,72,78,79,70,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,103,11,[],workplace,Activity.SLEEPING,82,98,91,90,75,82,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,104,21,[],workplace,Activity.SLEEPING,87,72,81,72,92,87,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,105,21,[],workplace,Activity.SLEEPING,90,76,73,81,81,87,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,106,5,[],workplace,Activity.SLEEPING,77,99,70,80,87,91,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,107,1,[],workplace,Activity.SLEEPING,92,93,80,74,88,75,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,108,2,[],workplace,Activity.SLEEPING,93,78,76,83,84,77,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,109,2,[],workplace,Activity.SLEEPING,72,81,94,81,90,99,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,110,13,[],workplace,Activity.SLEEPING,87,93,94,75,73,84,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,111,2,[],workplace,Activity.SLEEPING,90,76,93,77,78,88,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,112,21,[],workplace,Activity.SLEEPING,75,97,92,83,85,75,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,113,9,[],workplace,Activity.SLEEPING,90,71,88,85,94,72,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,114,11,[],workplace,Activity.SLEEPING,87,97,71,80,77,80,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,115,5,[],workplace,Activity.SLEEPING,92,99,84,99,99,97,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,116,13,[],workplace,Activity.SLEEPING,83,83,74,79,79,96,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,117,2,[],workplace,Activity.SLEEPING,79,80,83,74,82,85,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,118,2,[],workplace,Activity.SLEEPING,97,83,72,85,82,70,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,119,1,[],workplace,Activity.SLEEPING,86,70,97,85,77,74,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,120,9,[],workplace,Activity.SLEEPING,90,85,87,78,97,72,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,121,21,[],workplace,Activity.SLEEPING,82,84,89,77,77,71,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,122,9,[],workplace,Activity.SLEEPING,70,87,81,73,80,85,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,123,2,[],workplace,Activity.SLEEPING,85,82,72,76,81,81,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,124,13,[],workplace,Activity.SLEEPING,91,82,94,80,79,73,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,125,13,[],workplace,Activity.SLEEPING,91,82,95,73,91,99,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,126,5,[],workplace,Activity.SLEEPING,99,77,74,89,75,85,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,127,11,[],workplace,Activity.SLEEPING,70,79,78,83,95,88,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,128,9,[],workplace,Activity.SLEEPING,86,81,83,85,84,99,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,129,13,[],workplace,Activity.SLEEPING,89,77,76,80,72,89,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,130,2,[],workplace,Activity.SLEEPING,81,86,91,73,72,72,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,131,21,[],workplace,Activity.SLEEPING,94,89,85,85,92,88,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
1,0,1,[],workplace,Activity.SLEEPING,83,82,83,89,85,79,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,1,5,[],workplace,Activity.SLEEPING,94,94,90,85,73,77,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
1,2,11,[],workplace,Activity.SLEEPING,100,83,74,90,77,83,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,3,13,[],workplace,Activity.SLEEPING,96,96,94,75,95,74,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
1,4,2,[],workplace,Activity.SLEEPING,85,83,71,91,87,77,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,5,21,[],workplace,Activity.SLEEPING,98,99,92,72,81,90,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
1,6,9,[],workplace,Activity.SLEEPING,77,89,80,76,74,97,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
1,7,1,[],workplace,Activity.SLEEPING,82,74,75,97,86,96,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,8,1,[],workplace,Activity.SLEEPING,93,98,87,75,74,74,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,9,11,[],workplace,Activity.SLEEPING,77,100,81,75,71,90,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,10,9,[],workplace,Activity.SLEEPING,76,86,90,89,76,81,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
1,11,13,[],workplace,Activity.SLEEPING,84,75,97,94,80,73,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,12,9,[],workplace,Activity.SLEEPING,72,95,78,83,82,77,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
1,13,5,[],workplace,Activity.SLEEPING,90,98,74,79,71,77,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
1,14,11,[],workplace,Activity.SLEEPING,72,90,89,84,85,86,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,15,11,[],workplace,Activity.SLEEPING,96,96,80,79,91,70,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
1,16,5,[],workplace,Activity.SLEEPING,95,89,95,95,97,79,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
1,17,2,[],workplace,Activity.SLEEPING,94,95,79,69,76,84,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
1,18,1,[],workplace,Activity.SLEEPING,95,100,84,68,93,94,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,19,11,[],workplace,Activity.SLEEPING,95,87,83,74,93,90,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
1,20,11,[],workplace,Activity.SLEEPING,77,80,79,83,73,88,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,21,11,[],workplace,Activity.SLEEPING,98,82,88,70,81,78,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,22,5,[],workplace,Activity.SLEEPING,80,91,82,68,88,72,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
1,23,1,[],workplace,Activity.SLEEPING,79,76,76,84,76,96,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,24,2,[],workplace,Activity.SLEEPING,99,83,90,81,74,81,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,25,11,[],workplace,Activity.SLEEPING,90,82,95,73,97,83,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,26,2,[],workplace,Activity.SLEEPING,99,74,98,77,94,69,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
1,27,5,[],workplace,Activity.SLEEPING,92,95,83,75,69,85,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,28,11,[],workplace,Activity.SLEEPING,88,88,79,80,69,68,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,29,1,[],workplace,Activity.SLEEPING,87,96,73,84,89,81,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
1,30,11,[],workplace,Activity.SLEEPING,91,89,81,76,76,83,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,31,9,[],workplace,Activity.SLEEPING,86,96,76,95,95,88,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,32,13,[],workplace,Activity.SLEEPING,79,91,83,85,98,86,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
1,33,1,[],workplace,Activity.SLEEPING,97,75,74,68,75,68,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
1,34,13,[],workplace,Activity.SLEEPING,79,85,93,93,79,82,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
1,35,13,[],workplace,Activity.SLEEPING,95,93,74,71,86,80,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,36,11,[],workplace,Activity.SLEEPING,75,79,98,90,70,87,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
1,37,2,[],workplace,Activity.SLEEPING,74,82,94,77,80,92,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
1,38,9,[],workplace,Activity.SLEEPING,86,100,76,88,83,83,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,39,9,[],workplace,Activity.SLEEPING,82,92,85,78,82,70,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
1,40,9,[],workplace,Activity.SLEEPING,82,92,90,82,72,90,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,41,21,[],workplace,Activity.SLEEPING,100,88,72,85,81,86,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
1,42,21,[],workplace,Activity.SLEEPING,75,98,77,74,76,76,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
1,43,1,[],workplace,Activity.SLEEPING,100,85,77,79,90,96,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
1,44,5,[],workplace,Activity.SLEEPING,100,100,94,92,86,69,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,45,1,[],workplace,Activity.SLEEPING,74,79,97,76,97,96,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,46,5,[],workplace,Activity.SLEEPING,96,80,85,80,72,72,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,47,21,[],workplace,Activity.SLEEPING,87,74,70,97,83,95,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
1,48,9,[],workplace,Activity.SLEEPING,81,74,71,73,86,70,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,49,21,[],workplace,Activity.SLEEPING,93,88,98,89,72,90,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
1,50,13,[],workplace,Activity.SLEEPING,88,78,91,88,85,69,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,51,21,[],workplace,Activity.SLEEPING,99,83,92,76,75,78,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,52,5,[],workplace,Activity.SLEEPING,100,95,70,71,73,91,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,53,21,[],workplace,Activity.SLEEPING,91,83,86,90,93,84,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,54,11,[],workplace,Activity.SLEEPING,86,76,85,93,76,94,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,55,11,[],workplace,Activity.SLEEPING,86,90,72,92,72,68,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
