Step,AgentID,pos,route,current_goal,current_activity,mental_health,physical_health,leisure,social_inclusion,self_determination,food,Höchste Preference bei Tanks,Höchste Preference bei Route,quality of life
0,33,5,[],workplace,Activity.SLEEPING,82,82,83,75,72,82,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,34,7,[],workplace,Activity.SLEEPING,74,86,74,94,80,72,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,35,7,[],workplace,Activity.SLEEPING,92,86,85,80,78,76,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,36,28,[],workplace,Activity.SLEEPING,96,76,96,96,85,81,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,37,27,[],workplace,Activity.SLEEPING,76,74,97,82,81,70,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,38,22,[],workplace,Activity.SLEEPING,90,89,99,97,81,86,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,39,19,[],workplace,Activity.SLEEPING,84,79,88,94,98,81,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,40,6,[],workplace,Activity.SLEEPING,99,83,82,82,92,79,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,41,7,[],workplace,Activity.SLEEPING,78,73,95,83,84,70,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,42,5,[],workplace,Activity.SLEEPING,76,95,94,74,76,78,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,43,17,[],workplace,Activity.SLEEPING,86,91,91,83,96,80,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,44,17,[],workplace,Activity.SLEEPING,70,95,76,97,75,99,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,45,27,[],workplace,Activity.SLEEPING,93,76,91,90,82,93,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,46,7,[],workplace,Activity.SLEEPING,80,85,82,91,71,91,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,47,17,[],workplace,Activity.SLEEPING,96,83,76,97,92,85,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,48,28,[],workplace,Activity.SLEEPING,84,70,98,82,73,97,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,49,19,[],workplace,Activity.SLEEPING,74,85,85,76,81,71,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,50,5,[],workplace,Activity.SLEEPING,90,87,90,75,93,71,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,51,7,[],workplace,Activity.SLEEPING,92,75,95,90,81,83,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,52,17,[],workplace,Activity.SLEEPING,99,74,83,92,95,73,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,53,27,[],workplace,Activity.SLEEPING,96,78,93,98,79,93,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,54,19,[],workplace,Activity.SLEEPING,89,86,86,83,72,73,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,55,19,[],workplace,Activity.SLEEPING,94,76,71,92,82,90,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,56,5,[],workplace,Activity.SLEEPING,87,85,92,95,96,95,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,57,28,[],workplace,Activity.SLEEPING,84,87,81,75,82,93,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,58,28,[],workplace,Activity.SLEEPING,77,92,72,85,90,98,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,59,27,[],workplace,Activity.SLEEPING,85,75,80,94,86,93,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,60,19,[],workplace,Activity.SLEEPING,83,93,97,96,72,99,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,61,7,[],workplace,Activity.SLEEPING,70,72,70,75,85,75,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,62,19,[],workplace,Activity.SLEEPING,79,84,80,96,87,89,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,63,22,[],workplace,Activity.SLEEPING,92,90,77,91,80,87,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,64,28,[],workplace,Activity.SLEEPING,90,77,98,76,85,73,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,65,6,[],workplace,Activity.SLEEPING,77,96,76,94,85,80,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,66,5,[],workplace,Activity.SLEEPING,82,90,81,78,83,94,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,67,7,[],workplace,Activity.SLEEPING,97,74,92,92,70,90,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,68,27,[],workplace,Activity.SLEEPING,70,76,80,83,85,81,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,69,7,[],workplace,Activity.SLEEPING,92,91,95,89,83,81,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,70,28,[],workplace,Activity.SLEEPING,95,93,85,88,83,78,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,71,17,[],workplace,Activity.SLEEPING,86,90,99,92,88,93,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,72,7,[],workplace,Activity.SLEEPING,76,82,78,97,84,93,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,73,0,[],workplace,Activity.SLEEPING,92,86,79,90,76,84,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,74,27,[],workplace,Activity.SLEEPING,91,85,78,77,80,82,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,75,7,[],workplace,Activity.SLEEPING,98,99,95,78,91,97,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,76,17,[],workplace,Activity.SLEEPING,86,93,71,72,86,81,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,77,28,[],workplace,Activity.SLEEPING,88,87,75,78,80,84,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,78,7,[],workplace,Activity.SLEEPING,78,92,80,86,94,84,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,79,19,[],workplace,Activity.SLEEPING,90,90,94,96,92,87,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,80,17,[],workplace,Activity.SLEEPING,94,89,78,83,86,97,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,81,22,[],workplace,Activity.SLEEPING,83,90,85,72,90,77,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,82,5,[],workplace,Activity.SLEEPING,89,73,76,94,91,76,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,83,28,[],workplace,Activity.SLEEPING,75,89,93,92,97,85,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,84,17,[],workplace,Activity.SLEEPING,96,95,77,92,76,83,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,85,28,[],workplace,Activity.SLEEPING,97,95,80,74,77,95,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,86,27,[],workplace,Activity.SLEEPING,88,72,85,89,81,84,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,87,17,[],workplace,Activity.SLEEPING,70,92,87,80,74,87,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,88,5,[],workplace,Activity.SLEEPING,90,96,85,89,97,91,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,89,5,[],workplace,Activity.SLEEPING,80,78,89,98,86,84,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,90,5,[],workplace,Activity.SLEEPING,87,94,93,76,77,86,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,91,5,[],workplace,Activity.SLEEPING,82,98,77,89,81,78,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,92,17,[],workplace,Activity.SLEEPING,71,85,77,95,92,92,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,93,19,[],workplace,Activity.SLEEPING,88,88,70,96,97,87,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,94,17,[],workplace,Activity.SLEEPING,82,73,96,89,70,94,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,95,19,[],workplace,Activity.SLEEPING,87,72,93,88,89,93,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,96,27,[],workplace,Activity.SLEEPING,95,70,96,72,83,87,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,97,6,[],workplace,Activity.SLEEPING,77,98,81,71,84,79,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,98,22,[],workplace,Activity.SLEEPING,93,70,96,78,98,99,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,99,6,[],workplace,Activity.SLEEPING,89,74,79,98,91,71,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,100,17,[],workplace,Activity.SLEEPING,84,85,71,70,74,78,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,101,7,[],workplace,Activity.SLEEPING,85,70,99,73,78,83,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,102,7,[],workplace,Activity.SLEEPING,95,90,80,95,76,92,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,103,22,[],workplace,Activity.SLEEPING,83,79,78,73,82,94,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,104,7,[],workplace,Activity.SLEEPING,93,95,87,93,71,81,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,105,6,[],workplace,Activity.SLEEPING,88,90,86,96,97,91,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,106,6,[],workplace,Activity.SLEEPING,86,85,78,93,86,96,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,107,6,[],workplace,Activity.SLEEPING,72,96,92,75,90,79,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,108,7,[],workplace,Activity.SLEEPING,94,84,77,98,90,94,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,109,28,[],workplace,Activity.SLEEPING,97,75,74,87,81,91,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,110,6,[],workplace,Activity.SLEEPING,71,96,73,87,78,92,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,111,27,[],workplace,Activity.SLEEPING,81,94,82,83,80,74,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,112,6,[],workplace,Activity.SLEEPING,91,76,79,74,73,94,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,113,6,[],workplace,Activity.SLEEPING,81,93,83,96,80,83,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,114,7,[],workplace,Activity.SLEEPING,96,98,78,96,97,71,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,115,6,[],workplace,Activity.SLEEPING,71,85,83,97,73,96,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,116,19,[],workplace,Activity.SLEEPING,93,92,93,91,97,94,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,117,27,[],workplace,Activity.SLEEPING,99,97,83,77,95,88,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,118,17,[],workplace,Activity.SLEEPING,94,91,81,86,86,95,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
0,119,28,[],workplace,Activity.SLEEPING,96,77,95,81,79,70,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,120,5,[],workplace,Activity.SLEEPING,77,81,73,96,78,74,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,121,19,[],workplace,Activity.SLEEPING,89,78,91,90,87,75,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,122,0,[],workplace,Activity.SLEEPING,99,77,79,78,89,73,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
0,123,19,[],workplace,Activity.SLEEPING,89,87,83,94,86,74,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,124,6,[],workplace,Activity.SLEEPING,99,78,71,80,90,72,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,125,22,[],workplace,Activity.SLEEPING,74,85,92,74,86,80,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,126,22,[],workplace,Activity.SLEEPING,86,72,80,81,94,87,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,127,17,[],workplace,Activity.SLEEPING,89,86,75,94,93,84,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,128,17,[],workplace,Activity.SLEEPING,95,84,83,93,90,94,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,129,0,[],workplace,Activity.SLEEPING,80,76,81,70,80,97,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,130,7,[],workplace,Activity.SLEEPING,94,99,82,84,81,91,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
0,131,28,[],workplace,Activity.SLEEPING,86,82,78,88,84,79,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
0,132,5,[],workplace,Activity.SLEEPING,75,93,91,74,77,83,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,133,0,[],workplace,Activity.SLEEPING,94,85,98,93,93,94,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
0,134,5,[],workplace,Activity.SLEEPING,94,98,96,77,79,80,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,135,19,[],workplace,Activity.SLEEPING,76,82,91,92,76,89,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
0,136,19,[],workplace,Activity.SLEEPING,91,88,71,79,90,72,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,137,6,[],workplace,Activity.SLEEPING,79,79,92,95,78,99,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
0,138,6,[],workplace,Activity.SLEEPING,93,72,76,76,89,78,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
0,139,7,[],workplace,Activity.SLEEPING,98,93,80,74,96,89,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,140,19,[],workplace,Activity.SLEEPING,82,88,84,76,89,84,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
0,141,22,[],workplace,Activity.SLEEPING,86,92,91,73,70,99,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
0,142,27,[],workplace,Activity.SLEEPING,78,89,99,80,91,84,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
0,143,19,[],workplace,Activity.SLEEPING,76,85,99,92,84,89,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,0,0,[],workplace,Activity.SLEEPING,86,76,73,92,75,83,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,1,28,[],workplace,Activity.SLEEPING,84,85,96,89,87,76,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,2,27,[],workplace,Activity.SLEEPING,94,80,80,92,78,87,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
1,3,6,[],workplace,Activity.SLEEPING,95,76,72,80,83,97,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,4,17,[],workplace,Activity.SLEEPING,80,87,81,81,78,80,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,5,19,[],workplace,Activity.SLEEPING,87,91,96,70,69,80,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,6,7,[],workplace,Activity.SLEEPING,75,77,74,90,70,69,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
1,7,5,[],workplace,Activity.SLEEPING,73,76,75,89,77,77,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,8,22,[],workplace,Activity.SLEEPING,100,83,75,82,79,69,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,9,27,[],workplace,Activity.SLEEPING,94,91,88,81,69,72,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
1,10,17,[],workplace,Activity.SLEEPING,99,83,88,70,94,73,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
1,11,19,[],workplace,Activity.SLEEPING,81,89,73,78,89,87,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,12,17,[],workplace,Activity.SLEEPING,79,93,96,84,83,91,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,13,0,[],workplace,Activity.SLEEPING,89,91,80,88,73,97,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
1,14,28,[],workplace,Activity.SLEEPING,98,100,97,88,80,71,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,15,28,[],workplace,Activity.SLEEPING,100,93,90,71,69,94,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,16,5,[],workplace,Activity.SLEEPING,93,98,94,71,72,85,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,17,28,[],workplace,Activity.SLEEPING,89,82,92,82,75,89,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
1,18,28,[],workplace,Activity.SLEEPING,76,98,98,84,75,84,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
1,19,0,[],workplace,Activity.SLEEPING,89,100,95,86,81,90,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,20,28,[],workplace,Activity.SLEEPING,77,73,93,84,71,81,PreferenceType.MENTAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,21,28,[],workplace,Activity.SLEEPING,76,74,73,75,88,75,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,22,6,[],workplace,Activity.SLEEPING,80,97,88,77,78,91,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
1,23,0,[],workplace,Activity.SLEEPING,89,91,98,83,91,85,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,24,22,[],workplace,Activity.SLEEPING,96,94,71,74,75,74,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
1,25,27,[],workplace,Activity.SLEEPING,95,90,76,84,93,85,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
1,26,27,[],workplace,Activity.SLEEPING,95,80,74,70,77,94,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,27,7,[],workplace,Activity.SLEEPING,98,88,92,82,76,71,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
1,28,5,[],workplace,Activity.SLEEPING,90,94,88,80,84,86,PreferenceType.FOOD,PreferenceType.GREEN_ENVIRONMENT,0
1,29,17,[],workplace,Activity.SLEEPING,81,86,82,77,81,92,PreferenceType.LEISURE,PreferenceType.EFFICIENCY,0
1,30,17,[],workplace,Activity.SLEEPING,83,84,89,76,82,93,PreferenceType.SELF_DETERMINATION,PreferenceType.EFFICIENCY,0
1,31,5,[],workplace,Activity.SLEEPING,74,73,77,81,90,79,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,32,6,[],workplace,Activity.SLEEPING,96,93,94,94,78,97,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
1,33,5,[],workplace,Activity.SLEEPING,84,85,82,73,71,80,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,34,7,[],workplace,Activity.SLEEPING,76,89,73,92,79,70,PreferenceType.PHYSICAL_HEALTH,PreferenceType.EFFICIENCY,0
1,35,7,[],workplace,Activity.SLEEPING,94,89,84,78,77,74,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,36,28,[],workplace,Activity.SLEEPING,98,79,95,94,84,79,PreferenceType.MENTAL_HEALTH,PreferenceType.EFFICIENCY,0
1,37,27,[],workplace,Activity.SLEEPING,78,77,96,80,80,68,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,38,22,[],workplace,Activity.SLEEPING,92,92,98,95,80,84,PreferenceType.PHYSICAL_HEALTH,PreferenceType.GREEN_ENVIRONMENT,0
1,39,19,[],workplace,Activity.SLEEPING,86,82,87,92,97,79,PreferenceType.FOOD,PreferenceType.EFFICIENCY,0
1,40,6,[],workplace,Activity.SLEEPING,100,86,81,80,91,77,PreferenceType.SELF_DETERMINATION,PreferenceType.GREEN_ENVIRONMENT,0
1,41,7,[],workplace,Activity.SLEEPING,80,76,94,81,83,68,PreferenceType.LEISURE,PreferenceType.GREEN_ENVIRONMENT,0
1,42,5,[],workplace,Activity.SLEEPING,78,98,93,72,75,76,PreferenceType.SOCIAL_INCLUSION,PreferenceType.EFFICIENCY,0
1,43,17,[],workplace,Activity.SLEEPING,88,94,90,81,95,78,PreferenceType.SOCIAL_INCLUSION,PreferenceType.GREEN_ENVIRONMENT,0
